timestamp,location,temperature,energy_consumption
2024-02-14 09:00:00,Coimbatore,29.0,78.99
2024-02-14 10:00:00,Salem,29.5,81.08
2024-02-14 11:00:00,Madurai,32.1,92.8
2024-02-14 12:00:00,Coimbatore,30.5,87.1
2024-02-14 13:00:00,Chennai,32.4,111.52
2024-02-14 14:00:00,Madurai,32.7,98.25
2024-02-14 15:00:00,Chennai,30.5,92.74
2024-02-14 16:00:00,Salem,28.5,75.27
2024-02-14 17:00:00,Madurai,29.5,84.86
2024-02-14 18:00:00,Coimbatore,25.4,63.33
2024-02-14 19:00:00,Chennai,29.1,82.31
2024-02-14 20:00:00,Madurai,23.7,51.19
2024-02-14 21:00:00,Chennai,23.0,53.55
2024-02-14 22:00:00,Coimbatore,19.1,42.48
2024-02-14 23:00:00,Salem,21.6,36.96
2024-02-15 00:00:00,Salem,21.3,30.74
2024-02-15 01:00:00,Salem,21.0,32.8
2024-02-15 02:00:00,Salem,20.0,35.25
2024-02-15 03:00:00,Madurai,24.6,49.87
2024-02-15 04:00:00,Chennai,24.2,52.74
2024-02-15 05:00:00,Salem,25.8,51.47
2024-02-15 06:00:00,Salem,29.1,62.15
2024-02-15 07:00:00,Salem,27.4,65.05
2024-02-15 08:00:00,Madurai,30.4,84.49
2024-02-15 09:00:00,Chennai,31.1,96.83
2024-02-15 10:00:00,Madurai,29.3,87.92
2024-02-15 11:00:00,Coimbatore,28.8,82.49
2024-02-15 12:00:00,Salem,29.4,80.54
2024-02-15 13:00:00,Coimbatore,27.8,78.98
2024-02-15 14:00:00,Coimbatore,31.1,92.46
2024-02-15 15:00:00,Chennai,32.1,98.03
2024-02-15 16:00:00,Salem,28.6,73.77
2024-02-15 17:00:00,Salem,26.6,68.94
2024-02-15 18:00:00,Chennai,28.0,83.92
2024-02-15 19:00:00,Coimbatore,24.6,54.74
2024-02-15 20:00:00,Coimbatore,22.2,51.66
2024-02-15 21:00:00,Coimbatore,21.8,47.02
2024-02-15 22:00:00,Salem,21.1,32.21
2024-02-15 23:00:00,Chennai,22.9,48.74
2024-02-16 00:00:00,Coimbatore,18.1,34.37
2024-02-16 01:00:00,Chennai,21.0,44.87
2024-02-16 02:00:00,Chennai,23.6,52.67
2024-02-16 03:00:00,Salem,22.3,32.53
2024-02-16 04:00:00,Salem,21.7,37.2
2024-02-16 05:00:00,Chennai,26.9,54.95
2024-02-16 06:00:00,Madurai,27.3,63.64
2024-02-16 07:00:00,Chennai,26.9,71.58
2024-02-16 08:00:00,Chennai,29.6,83.39
2024-02-16 09:00:00,Coimbatore,28.8,80.44
2024-02-16 10:00:00,Chennai,33.0,105.34
2024-02-16 11:00:00,Coimbatore,28.2,78.53
2024-02-16 12:00:00,Salem,30.9,84.25
2024-02-16 13:00:00,Madurai,33.3,104.71
2024-02-16 14:00:00,Madurai,32.5,97.6
2024-02-16 15:00:00,Coimbatore,28.2,74.88
2024-02-16 16:00:00,Chennai,30.2,86.54
2024-02-16 17:00:00,Chennai,28.8,85.48
2024-02-16 18:00:00,Coimbatore,25.3,66.64
2024-02-16 19:00:00,Chennai,27.2,85.46
2024-02-16 20:00:00,Salem,24.0,50.21
2024-02-16 21:00:00,Salem,22.4,42.34
2024-02-16 22:00:00,Salem,22.4,36.34
2024-02-16 23:00:00,Madurai,22.5,46.83
2024-02-17 00:00:00,Madurai,23.2,32.94
2024-02-17 01:00:00,Madurai,23.5,42.71
2024-02-17 02:00:00,Coimbatore,19.5,40.28
2024-02-17 03:00:00,Madurai,21.6,46.14
2024-02-17 04:00:00,Salem,25.1,43.14
2024-02-17 05:00:00,Salem,24.8,48.94
2024-02-17 06:00:00,Madurai,25.2,59.52
2024-02-17 07:00:00,Chennai,28.7,75.81
2024-02-17 08:00:00,Madurai,30.7,91.35
2024-02-17 09:00:00,Coimbatore,28.0,72.04
2024-02-17 10:00:00,Madurai,31.0,93.6
2024-02-17 11:00:00,Madurai,33.8,91.46
2024-02-17 12:00:00,Salem,29.5,86.36
2024-02-17 13:00:00,Coimbatore,28.7,86.76
2024-02-17 14:00:00,Salem,30.4,84.08
2024-02-17 15:00:00,Salem,29.8,83.51
2024-02-17 16:00:00,Coimbatore,27.9,78.28
2024-02-17 17:00:00,Coimbatore,27.2,69.56
2024-02-17 18:00:00,Madurai,27.5,77.85
2024-02-17 19:00:00,Salem,25.1,54.4
2024-02-17 20:00:00,Madurai,24.5,56.12
2024-02-17 21:00:00,Salem,22.3,49.91
2024-02-17 22:00:00,Coimbatore,20.6,46.97
2024-02-17 23:00:00,Madurai,22.7,41.8
2024-02-18 00:00:00,Coimbatore,20.8,32.07
2024-02-18 01:00:00,Salem,21.7,30.93
2024-02-18 02:00:00,Coimbatore,20.6,39.94
2024-02-18 03:00:00,Madurai,22.8,40.39
2024-02-18 04:00:00,Chennai,25.9,60.01
2024-02-18 05:00:00,Salem,24.5,48.71
2024-02-18 06:00:00,Coimbatore,25.1,53.17
2024-02-18 07:00:00,Coimbatore,28.8,73.29
2024-02-18 08:00:00,Madurai,29.2,77.93
2024-02-18 09:00:00,Coimbatore,28.9,75.47
2024-02-18 10:00:00,Salem,31.5,81.19
2024-02-18 11:00:00,Madurai,32.3,100.4
2024-02-18 12:00:00,Madurai,35.1,103.11
2024-02-18 13:00:00,Chennai,32.7,105.08
2024-02-18 14:00:00,Chennai,33.1,104.32
2024-02-18 15:00:00,Coimbatore,27.4,71.39
2024-02-18 16:00:00,Salem,27.9,71.61
2024-02-18 17:00:00,Salem,27.4,76.3
2024-02-18 18:00:00,Madurai,28.4,79.35
2024-02-18 19:00:00,Madurai,26.4,64.76
2024-02-18 20:00:00,Coimbatore,23.9,53.18
2024-02-18 21:00:00,Chennai,24.7,59.06
2024-02-18 22:00:00,Chennai,23.6,66.89
2024-02-18 23:00:00,Coimbatore,23.3,40.76
2024-02-19 00:00:00,Coimbatore,20.4,33.48
2024-02-19 01:00:00,Chennai,22.7,51.19
2024-02-19 02:00:00,Coimbatore,19.7,29.65
2024-02-19 03:00:00,Chennai,23.7,49.77
2024-02-19 04:00:00,Madurai,26.0,61.88
2024-02-19 05:00:00,Salem,24.2,44.29
2024-02-19 06:00:00,Madurai,27.5,59.27
2024-02-19 07:00:00,Coimbatore,26.1,59.02
2024-02-19 08:00:00,Coimbatore,28.3,77.09
2024-02-19 09:00:00,Coimbatore,27.4,73.03
2024-02-19 10:00:00,Chennai,31.4,93.43
2024-02-19 11:00:00,Madurai,32.5,94.23
2024-02-19 12:00:00,Madurai,33.1,97.54
2024-02-19 13:00:00,Chennai,33.6,108.01
2024-02-19 14:00:00,Coimbatore,28.3,84.6
2024-02-19 15:00:00,Coimbatore,29.2,85.57
2024-02-19 16:00:00,Chennai,30.0,94.59
2024-02-19 17:00:00,Madurai,28.1,74.68
2024-02-19 18:00:00,Madurai,26.3,66.51
2024-02-19 19:00:00,Madurai,27.7,75.09
2024-02-19 20:00:00,Madurai,25.7,57.02
2024-02-19 21:00:00,Salem,23.1,44.5
2024-02-19 22:00:00,Salem,23.1,42.29
2024-02-19 23:00:00,Madurai,25.9,46.15
2024-02-20 00:00:00,Salem,18.9,28.9
2024-02-20 01:00:00,Coimbatore,19.2,35.13
2024-02-20 02:00:00,Salem,20.9,37.02
2024-02-20 03:00:00,Salem,21.4,41.64
2024-02-20 04:00:00,Madurai,23.7,49.93
2024-02-20 05:00:00,Salem,24.3,45.37
2024-02-20 06:00:00,Madurai,26.0,58.42
2024-02-20 07:00:00,Madurai,29.1,70.92
2024-02-20 08:00:00,Coimbatore,27.5,66.67
2024-02-20 09:00:00,Salem,30.1,79.81
2024-02-20 10:00:00,Madurai,32.4,96.33
2024-02-20 11:00:00,Salem,31.5,78.37
2024-02-20 12:00:00,Coimbatore,29.5,80.11
2024-02-20 13:00:00,Salem,33.3,98.42
2024-02-20 14:00:00,Chennai,33.1,104.92
2024-02-20 15:00:00,Chennai,29.7,87.29
2024-02-20 16:00:00,Madurai,28.7,93.03
2024-02-20 17:00:00,Madurai,26.7,75.41
2024-02-20 18:00:00,Salem,26.0,65.4
2024-02-20 19:00:00,Coimbatore,23.5,57.72
2024-02-20 20:00:00,Madurai,24.4,56.77
2024-02-20 21:00:00,Madurai,26.3,56.85
2024-02-20 22:00:00,Salem,22.3,49.56
2024-02-20 23:00:00,Madurai,23.5,48.64
2024-02-21 00:00:00,Coimbatore,18.9,38.29
2024-02-21 01:00:00,Salem,20.0,35.82
2024-02-21 02:00:00,Chennai,24.2,43.64
2024-02-21 03:00:00,Salem,22.7,42.5
2024-02-21 04:00:00,Chennai,23.8,49.13
2024-02-21 05:00:00,Coimbatore,23.5,47.25
2024-02-21 06:00:00,Salem,26.0,47.84
2024-02-21 07:00:00,Madurai,28.5,65.12
2024-02-21 08:00:00,Salem,27.5,67.99
2024-02-21 09:00:00,Madurai,30.4,82.89
2024-02-21 10:00:00,Madurai,31.6,84.46
2024-02-21 11:00:00,Coimbatore,29.9,85.82
2024-02-21 12:00:00,Chennai,34.2,116.78
2024-02-21 13:00:00,Chennai,34.6,115.32
2024-02-21 14:00:00,Coimbatore,29.0,80.45
2024-02-21 15:00:00,Chennai,31.5,98.75
2024-02-21 16:00:00,Madurai,30.5,92.92
2024-02-21 17:00:00,Salem,28.0,77.18
2024-02-21 18:00:00,Salem,25.5,60.89
2024-02-21 19:00:00,Coimbatore,24.7,58.49
2024-02-21 20:00:00,Salem,24.7,53.4
2024-02-21 21:00:00,Salem,24.0,47.62
2024-02-21 22:00:00,Salem,23.8,40.54
2024-02-21 23:00:00,Coimbatore,19.1,39.14
2024-02-22 00:00:00,Coimbatore,20.1,40.52
2024-02-22 01:00:00,Salem,21.2,38.35
2024-02-22 02:00:00,Chennai,24.1,49.24
2024-02-22 03:00:00,Coimbatore,20.7,46.27
2024-02-22 04:00:00,Chennai,24.3,51.91
2024-02-22 05:00:00,Salem,24.9,53.49
2024-02-22 06:00:00,Madurai,26.6,65.49
2024-02-22 07:00:00,Chennai,29.9,95.85
2024-02-22 08:00:00,Chennai,30.1,82.26
2024-02-22 09:00:00,Madurai,29.8,81.45
2024-02-22 10:00:00,Madurai,32.2,96.02
2024-02-22 11:00:00,Salem,31.1,87.08
2024-02-22 12:00:00,Coimbatore,30.7,94.9
2024-02-22 13:00:00,Salem,33.5,91.57
2024-02-22 14:00:00,Coimbatore,29.7,87.34
2024-02-22 15:00:00,Salem,30.2,87.21
2024-02-22 16:00:00,Chennai,29.8,94.94
2024-02-22 17:00:00,Chennai,28.3,81.81
2024-02-22 18:00:00,Chennai,30.5,95.89
2024-02-22 19:00:00,Coimbatore,22.7,61.04
2024-02-22 20:00:00,Salem,22.3,52.36
2024-02-22 21:00:00,Chennai,25.0,61.42
2024-02-22 22:00:00,Coimbatore,20.6,43.98
2024-02-22 23:00:00,Chennai,22.6,49.31
2024-02-23 00:00:00,Salem,20.7,35.56
2024-02-23 01:00:00,Madurai,24.3,41.6
2024-02-23 02:00:00,Salem,20.8,31.62
2024-02-23 03:00:00,Madurai,22.4,40.2
2024-02-23 04:00:00,Madurai,26.2,51.53
2024-02-23 05:00:00,Salem,25.4,49.49
2024-02-23 06:00:00,Chennai,27.9,72.37
2024-02-23 07:00:00,Salem,25.5,57.55
2024-02-23 08:00:00,Madurai,29.2,81.16
2024-02-23 09:00:00,Madurai,31.1,85.86
2024-02-23 10:00:00,Coimbatore,30.8,90.72
2024-02-23 11:00:00,Salem,29.7,79.94
2024-02-23 12:00:00,Coimbatore,30.0,83.12
2024-02-23 13:00:00,Chennai,34.2,110.41
2024-02-23 14:00:00,Salem,27.6,67.66
2024-02-23 15:00:00,Chennai,33.4,101.64
2024-02-23 16:00:00,Chennai,29.7,95.73
2024-02-23 17:00:00,Madurai,29.3,76.9
2024-02-23 18:00:00,Chennai,28.9,89.61
2024-02-23 19:00:00,Salem,26.1,66.88
2024-02-23 20:00:00,Coimbatore,23.3,50.48
2024-02-23 21:00:00,Chennai,22.2,58.57
2024-02-23 22:00:00,Salem,20.8,45.55
2024-02-23 23:00:00,Madurai,22.9,42.76
2024-02-24 00:00:00,Coimbatore,19.9,38.47
2024-02-24 01:00:00,Madurai,23.4,37.83
2024-02-24 02:00:00,Madurai,24.3,41.06
2024-02-24 03:00:00,Chennai,25.9,52.28
2024-02-24 04:00:00,Salem,23.4,41.87
2024-02-24 05:00:00,Coimbatore,21.7,50.75
2024-02-24 06:00:00,Madurai,27.1,64.18
2024-02-24 07:00:00,Salem,28.0,59.6
2024-02-24 08:00:00,Madurai,28.9,73.86
2024-02-24 09:00:00,Madurai,32.0,92.82
2024-02-24 10:00:00,Coimbatore,30.6,91.6
2024-02-24 11:00:00,Chennai,33.6,107.07
2024-02-24 12:00:00,Coimbatore,26.5,72.11
2024-02-24 13:00:00,Salem,29.5,84.51
2024-02-24 14:00:00,Madurai,34.3,102.49
2024-02-24 15:00:00,Coimbatore,28.0,76.0
2024-02-24 16:00:00,Salem,26.3,65.09
2024-02-24 17:00:00,Salem,28.9,81.2
2024-02-24 18:00:00,Salem,26.2,54.34
2024-02-24 19:00:00,Coimbatore,25.2,63.15
2024-02-24 20:00:00,Madurai,25.5,59.9
2024-02-24 21:00:00,Madurai,24.7,53.0
2024-02-24 22:00:00,Coimbatore,21.3,49.84
2024-02-24 23:00:00,Coimbatore,21.2,36.77
2024-02-25 00:00:00,Chennai,26.5,50.28
2024-02-25 01:00:00,Coimbatore,21.6,34.99
2024-02-25 02:00:00,Madurai,21.5,43.67
2024-02-25 03:00:00,Salem,23.2,35.63
2024-02-25 04:00:00,Salem,25.1,37.72
2024-02-25 05:00:00,Chennai,28.9,68.34
2024-02-25 06:00:00,Madurai,27.2,70.37
2024-02-25 07:00:00,Chennai,31.4,87.86
2024-02-25 08:00:00,Madurai,31.3,87.68
2024-02-25 09:00:00,Coimbatore,31.8,84.56
2024-02-25 10:00:00,Coimbatore,28.6,75.18
2024-02-25 11:00:00,Madurai,31.9,101.76
2024-02-25 12:00:00,Coimbatore,29.9,83.78
2024-02-25 13:00:00,Salem,30.5,82.87
2024-02-25 14:00:00,Madurai,31.0,97.27
2024-02-25 15:00:00,Salem,26.4,67.51
2024-02-25 16:00:00,Madurai,29.7,84.43
2024-02-25 17:00:00,Coimbatore,27.0,71.53
2024-02-25 18:00:00,Salem,25.6,62.58
2024-02-25 19:00:00,Coimbatore,26.2,64.2
2024-02-25 20:00:00,Madurai,25.2,69.17
2024-02-25 21:00:00,Chennai,26.7,67.39
2024-02-25 22:00:00,Chennai,24.7,45.8
2024-02-25 23:00:00,Madurai,23.9,45.93
2024-02-26 00:00:00,Chennai,24.1,45.47
2024-02-26 01:00:00,Salem,23.1,33.68
2024-02-26 02:00:00,Salem,22.0,35.99
2024-02-26 03:00:00,Madurai,24.8,46.84
2024-02-26 04:00:00,Madurai,25.7,52.73
2024-02-26 05:00:00,Madurai,26.1,60.29
2024-02-26 06:00:00,Chennai,29.3,74.79
2024-02-26 07:00:00,Coimbatore,29.3,67.05
2024-02-26 08:00:00,Coimbatore,27.5,80.81
2024-02-26 09:00:00,Salem,30.3,75.94
2024-02-26 10:00:00,Chennai,34.6,107.42
2024-02-26 11:00:00,Coimbatore,31.5,82.79
2024-02-26 12:00:00,Coimbatore,30.3,86.28
2024-02-26 13:00:00,Chennai,30.7,93.55
2024-02-26 14:00:00,Chennai,33.7,104.75
2024-02-26 15:00:00,Coimbatore,26.1,75.62
2024-02-26 16:00:00,Chennai,33.0,104.25
2024-02-26 17:00:00,Chennai,30.3,94.32
2024-02-26 18:00:00,Coimbatore,26.5,60.37
2024-02-26 19:00:00,Chennai,26.4,81.15
2024-02-26 20:00:00,Madurai,23.4,52.19
2024-02-26 21:00:00,Chennai,25.6,68.64
2024-02-26 22:00:00,Coimbatore,20.9,47.16
2024-02-26 23:00:00,Coimbatore,19.9,41.93
2024-02-27 00:00:00,Salem,21.4,29.58
2024-02-27 01:00:00,Madurai,26.3,48.48
2024-02-27 02:00:00,Salem,23.0,33.13
2024-02-27 03:00:00,Coimbatore,23.1,39.51
2024-02-27 04:00:00,Coimbatore,23.8,41.5
2024-02-27 05:00:00,Coimbatore,25.8,43.72
2024-02-27 06:00:00,Salem,26.1,59.21
2024-02-27 07:00:00,Salem,25.2,55.4
2024-02-27 08:00:00,Salem,28.6,68.29
2024-02-27 09:00:00,Salem,30.8,78.16
2024-02-27 10:00:00,Madurai,31.0,91.94
2024-02-27 11:00:00,Madurai,32.5,93.4
2024-02-27 12:00:00,Salem,30.5,75.44
2024-02-27 13:00:00,Coimbatore,32.0,93.07
2024-02-27 14:00:00,Coimbatore,30.6,88.68
2024-02-27 15:00:00,Salem,30.7,83.36
2024-02-27 16:00:00,Coimbatore,28.6,73.69
2024-02-27 17:00:00,Chennai,30.1,91.77
2024-02-27 18:00:00,Madurai,28.1,71.72
2024-02-27 19:00:00,Coimbatore,22.6,52.01
2024-02-27 20:00:00,Salem,21.2,46.96
2024-02-27 21:00:00,Salem,23.0,48.78
2024-02-27 22:00:00,Coimbatore,21.4,41.62
2024-02-27 23:00:00,Madurai,24.5,44.43
2024-02-28 00:00:00,Salem,23.3,40.82
2024-02-28 01:00:00,Madurai,24.9,44.8
2024-02-28 02:00:00,Chennai,23.4,48.37
2024-02-28 03:00:00,Madurai,23.9,42.91
2024-02-28 04:00:00,Madurai,26.0,51.51
2024-02-28 05:00:00,Madurai,29.6,60.29
2024-02-28 06:00:00,Chennai,30.7,85.32
2024-02-28 07:00:00,Coimbatore,28.0,68.48
2024-02-28 08:00:00,Salem,28.4,68.88
2024-02-28 09:00:00,Chennai,31.4,93.78
2024-02-28 10:00:00,Coimbatore,30.7,87.49
2024-02-28 11:00:00,Coimbatore,28.9,74.24
2024-02-28 12:00:00,Chennai,33.6,104.02
2024-02-28 13:00:00,Chennai,33.6,102.02
2024-02-28 14:00:00,Coimbatore,31.6,96.89
2024-02-28 15:00:00,Salem,29.5,83.82
2024-02-28 16:00:00,Chennai,28.5,79.15
2024-02-28 17:00:00,Coimbatore,27.3,66.39
2024-02-28 18:00:00,Chennai,28.1,82.05
2024-02-28 19:00:00,Madurai,26.6,67.55
2024-02-28 20:00:00,Coimbatore,22.8,46.66
2024-02-28 21:00:00,Salem,22.5,53.18
2024-02-28 22:00:00,Madurai,24.5,50.93
2024-02-28 23:00:00,Salem,19.7,39.52
2024-02-29 00:00:00,Madurai,22.3,37.23
2024-02-29 01:00:00,Coimbatore,21.4,38.4
2024-02-29 02:00:00,Salem,21.4,33.49
2024-02-29 03:00:00,Coimbatore,20.0,38.26
2024-02-29 04:00:00,Salem,24.8,45.5
2024-02-29 05:00:00,Salem,26.5,45.6
2024-02-29 06:00:00,Madurai,27.9,73.87
2024-02-29 07:00:00,Madurai,26.9,68.9
2024-02-29 08:00:00,Coimbatore,28.8,78.0
2024-02-29 09:00:00,Salem,28.0,67.14
2024-02-29 10:00:00,Madurai,32.7,92.25
2024-02-29 11:00:00,Salem,30.2,77.97
2024-02-29 12:00:00,Coimbatore,29.1,82.98
2024-02-29 13:00:00,Salem,30.7,85.55
2024-02-29 14:00:00,Coimbatore,29.6,81.55
2024-02-29 15:00:00,Chennai,31.7,95.3
2024-02-29 16:00:00,Chennai,32.2,94.74
2024-02-29 17:00:00,Madurai,28.7,81.74
2024-02-29 18:00:00,Coimbatore,26.6,65.92
2024-02-29 19:00:00,Chennai,28.0,76.18
2024-02-29 20:00:00,Coimbatore,22.1,58.15
2024-02-29 21:00:00,Madurai,23.4,52.07
2024-02-29 22:00:00,Coimbatore,19.1,48.16
2024-02-29 23:00:00,Salem,22.0,35.49
2024-03-01 00:00:00,Salem,21.1,33.98
2024-03-01 01:00:00,Madurai,20.3,40.29
2024-03-01 02:00:00,Salem,21.5,28.22
2024-03-01 03:00:00,Coimbatore,20.9,45.11
2024-03-01 04:00:00,Chennai,28.4,66.04
2024-03-01 05:00:00,Chennai,25.7,64.54
2024-03-01 06:00:00,Salem,24.8,47.55
2024-03-01 07:00:00,Salem,29.1,67.55
2024-03-01 08:00:00,Madurai,32.1,84.96
2024-03-01 09:00:00,Chennai,31.7,100.23
2024-03-01 10:00:00,Coimbatore,29.1,80.67
2024-03-01 11:00:00,Chennai,34.6,110.16
2024-03-01 12:00:00,Chennai,31.2,104.13
2024-03-01 13:00:00,Chennai,31.6,104.79
2024-03-01 14:00:00,Madurai,32.0,99.15
2024-03-01 15:00:00,Chennai,34.4,102.31
2024-03-01 16:00:00,Salem,28.5,73.18
2024-03-01 17:00:00,Coimbatore,26.9,67.15
2024-03-01 18:00:00,Coimbatore,26.9,71.65
2024-03-01 19:00:00,Madurai,29.2,78.44
2024-03-01 20:00:00,Salem,23.3,44.4
2024-03-01 21:00:00,Coimbatore,22.0,46.65
2024-03-01 22:00:00,Chennai,26.9,56.38
2024-03-01 23:00:00,Chennai,22.4,49.41
2024-03-02 00:00:00,Salem,22.8,26.38
2024-03-02 01:00:00,Chennai,23.0,47.63
2024-03-02 02:00:00,Madurai,23.9,43.52
2024-03-02 03:00:00,Coimbatore,21.7,47.03
2024-03-02 04:00:00,Salem,22.9,43.89
2024-03-02 05:00:00,Chennai,26.6,62.75
2024-03-02 06:00:00,Salem,26.9,60.55
2024-03-02 07:00:00,Madurai,30.6,74.41
2024-03-02 08:00:00,Coimbatore,27.9,66.14
2024-03-02 09:00:00,Chennai,32.7,99.82
2024-03-02 10:00:00,Salem,31.6,76.79
2024-03-02 11:00:00,Coimbatore,29.2,81.27
2024-03-02 12:00:00,Coimbatore,31.5,85.58
2024-03-02 13:00:00,Coimbatore,31.4,89.93
2024-03-02 14:00:00,Chennai,36.5,111.17
2024-03-02 15:00:00,Coimbatore,28.7,81.45
2024-03-02 16:00:00,Chennai,31.0,96.04
2024-03-02 17:00:00,Chennai,31.3,100.85
2024-03-02 18:00:00,Coimbatore,26.6,67.81
2024-03-02 19:00:00,Chennai,27.1,72.96
2024-03-02 20:00:00,Coimbatore,22.6,50.97
2024-03-02 21:00:00,Salem,23.7,40.02
2024-03-02 22:00:00,Chennai,23.7,54.7
2024-03-02 23:00:00,Chennai,23.7,51.98
2024-03-03 00:00:00,Chennai,24.2,55.52
2024-03-03 01:00:00,Madurai,24.5,39.62
2024-03-03 02:00:00,Coimbatore,20.6,35.94
2024-03-03 03:00:00,Coimbatore,19.9,37.09
2024-03-03 04:00:00,Chennai,24.3,54.31
2024-03-03 05:00:00,Coimbatore,22.8,47.64
2024-03-03 06:00:00,Coimbatore,24.1,50.11
2024-03-03 07:00:00,Coimbatore,26.7,66.87
2024-03-03 08:00:00,Madurai,29.2,76.68
2024-03-03 09:00:00,Salem,29.3,79.55
2024-03-03 10:00:00,Coimbatore,29.0,81.26
2024-03-03 11:00:00,Salem,30.9,84.81
2024-03-03 12:00:00,Madurai,34.7,103.64
2024-03-03 13:00:00,Coimbatore,31.3,98.91
2024-03-03 14:00:00,Chennai,33.5,102.62
2024-03-03 15:00:00,Coimbatore,28.6,80.63
2024-03-03 16:00:00,Madurai,30.1,85.08
2024-03-03 17:00:00,Chennai,30.8,100.79
2024-03-03 18:00:00,Salem,27.3,71.57
2024-03-03 19:00:00,Coimbatore,23.2,53.4
2024-03-03 20:00:00,Salem,24.2,52.65
2024-03-03 21:00:00,Madurai,22.2,53.43
2024-03-03 22:00:00,Coimbatore,21.6,41.01
2024-03-03 23:00:00,Chennai,25.2,56.49
2024-03-04 00:00:00,Madurai,22.9,41.56
2024-03-04 01:00:00,Coimbatore,23.0,36.37
2024-03-04 02:00:00,Chennai,23.8,46.84
2024-03-04 03:00:00,Salem,23.4,39.12
2024-03-04 04:00:00,Coimbatore,23.1,43.42
2024-03-04 05:00:00,Chennai,27.8,68.51
2024-03-04 06:00:00,Coimbatore,25.6,52.56
2024-03-04 07:00:00,Coimbatore,27.1,70.58
2024-03-04 08:00:00,Salem,30.2,71.15
2024-03-04 09:00:00,Madurai,33.4,97.44
2024-03-04 10:00:00,Chennai,33.5,102.22
2024-03-04 11:00:00,Chennai,35.0,117.01
2024-03-04 12:00:00,Madurai,32.3,93.6
2024-03-04 13:00:00,Chennai,34.9,107.78
2024-03-04 14:00:00,Coimbatore,29.1,77.92
2024-03-04 15:00:00,Chennai,34.0,108.01
2024-03-04 16:00:00,Chennai,34.3,101.03
2024-03-04 17:00:00,Salem,27.8,70.14
2024-03-04 18:00:00,Chennai,26.6,69.17
2024-03-04 19:00:00,Chennai,27.2,77.32
2024-03-04 20:00:00,Salem,25.7,53.4
2024-03-04 21:00:00,Chennai,26.3,58.81
2024-03-04 22:00:00,Salem,22.7,45.42
2024-03-04 23:00:00,Chennai,25.6,49.51
2024-03-05 00:00:00,Chennai,24.8,50.75
2024-03-05 01:00:00,Chennai,25.9,48.79
2024-03-05 02:00:00,Madurai,25.0,51.62
2024-03-05 03:00:00,Madurai,26.5,55.39
2024-03-05 04:00:00,Coimbatore,23.7,38.47
2024-03-05 05:00:00,Chennai,29.0,68.45
2024-03-05 06:00:00,Chennai,28.9,78.1
2024-03-05 07:00:00,Madurai,28.8,73.2
2024-03-05 08:00:00,Chennai,33.8,98.19
2024-03-05 09:00:00,Madurai,32.0,96.33
2024-03-05 10:00:00,Madurai,33.5,95.51
2024-03-05 11:00:00,Salem,31.7,87.78
2024-03-05 12:00:00,Coimbatore,30.0,88.68
2024-03-05 13:00:00,Chennai,34.1,111.4
2024-03-05 14:00:00,Coimbatore,31.8,89.81
2024-03-05 15:00:00,Salem,31.0,83.96
2024-03-05 16:00:00,Madurai,28.7,76.65
2024-03-05 17:00:00,Madurai,29.3,79.62
2024-03-05 18:00:00,Coimbatore,27.9,73.21
2024-03-05 19:00:00,Chennai,27.7,77.41
2024-03-05 20:00:00,Salem,22.1,50.26
2024-03-05 21:00:00,Salem,25.5,54.36
2024-03-05 22:00:00,Salem,23.2,36.33
2024-03-05 23:00:00,Salem,21.8,36.68
2024-03-06 00:00:00,Coimbatore,20.4,35.75
2024-03-06 01:00:00,Coimbatore,22.3,32.69
2024-03-06 02:00:00,Chennai,24.3,53.7
2024-03-06 03:00:00,Salem,24.7,43.27
2024-03-06 04:00:00,Madurai,26.5,56.66
2024-03-06 05:00:00,Coimbatore,24.8,55.85
2024-03-06 06:00:00,Salem,27.0,51.61
2024-03-06 07:00:00,Madurai,29.4,76.13
2024-03-06 08:00:00,Salem,30.6,78.1
2024-03-06 09:00:00,Salem,29.3,71.95
2024-03-06 10:00:00,Chennai,31.7,98.94
2024-03-06 11:00:00,Coimbatore,31.4,84.03
2024-03-06 12:00:00,Madurai,34.1,105.74
2024-03-06 13:00:00,Salem,32.2,94.31
2024-03-06 14:00:00,Chennai,34.1,108.89
2024-03-06 15:00:00,Coimbatore,29.0,73.31
2024-03-06 16:00:00,Madurai,31.8,89.66
2024-03-06 17:00:00,Salem,28.1,75.27
2024-03-06 18:00:00,Chennai,28.7,84.58
2024-03-06 19:00:00,Madurai,26.6,58.66
2024-03-06 20:00:00,Coimbatore,25.7,62.37
2024-03-06 21:00:00,Chennai,23.7,57.95
2024-03-06 22:00:00,Madurai,24.6,46.72
2024-03-06 23:00:00,Coimbatore,19.0,43.6
2024-03-07 00:00:00,Madurai,23.2,37.29
2024-03-07 01:00:00,Coimbatore,20.5,32.76
2024-03-07 02:00:00,Salem,20.0,36.44
2024-03-07 03:00:00,Chennai,26.3,63.88
2024-03-07 04:00:00,Salem,23.9,46.99
2024-03-07 05:00:00,Chennai,25.6,62.68
2024-03-07 06:00:00,Madurai,29.4,74.13
2024-03-07 07:00:00,Coimbatore,28.9,72.73
2024-03-07 08:00:00,Coimbatore,30.2,72.32
2024-03-07 09:00:00,Chennai,33.3,102.98
2024-03-07 10:00:00,Madurai,32.8,93.33
2024-03-07 11:00:00,Chennai,35.8,113.81
2024-03-07 12:00:00,Madurai,35.4,106.23
